status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
123573591023105_945986022115187,,‘Agenda of Alliance’ that was not to be!,link,http://www.risingkashmir.com/news/agenda-of-alliance-that-was-not-to-be/,1/31/2016 13:57,5,0,0
123573591023105_945985912115198,,DeM in NIA ‘terror’ list; Asiya fumes,link,http://www.risingkashmir.com/news/dem-in-nia-terror-list-asiya-fumes/,1/31/2016 13:56,8,1,1
123573591023105_945985302115259,,KTMF calls for Kashmir Bandh on Tuesday,link,http://www.risingkashmir.com/news/ktmf-calls-for-kashmir-bandh-on-tuesday/,1/31/2016 13:54,23,1,8
123573591023105_945984602115329,,PDP’s delay in forming govt won’t change Modi: Farooq,link,http://www.risingkashmir.com/news/pdps-delay-in-forming-govt-wont-change-modi-farooq/,1/31/2016 13:53,11,1,0
123573591023105_945984142115375,,Acid attack victim undergoes another major surgery in Chennai,link,http://www.risingkashmir.com/news/acid-attack-victim-undergoes-another-major-surgery-in-chennai/,1/31/2016 13:51,16,0,3
123573591023105_945983125448810,,Nadru may not grow in Dal Lake for years: Growers,link,http://www.risingkashmir.com/news/nadru-may-not-grow-in-dal-lake-for-years-growers/,1/31/2016 13:47,51,3,5
123573591023105_945978282115961,,Patients suffer as senior medicos go on vacation,link,http://www.risingkashmir.com/news/patients-suffer-as-senior-medicos-go-on-vacation/,1/31/2016 13:32,18,0,1
123573591023105_945976315449491,Point-Blank,Timeline Photos,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/945976315449491/?type=3,1/31/2016 13:27,38,2,5
123573591023105_945976252116164,,Construction of bunkers along IB in full swing: Jitendra,link,http://www.risingkashmir.com/news/construction-of-bunkers-along-ib-in-full-swing-jitendra/,1/31/2016 13:27,13,0,0
123573591023105_945975868782869,,Need another admission from India,link,http://www.risingkashmir.com/news/need-another-admission-from-india/,1/31/2016 13:26,7,0,0
123573591023105_945975582116231,,NFSA and state’s willingness,link,http://www.risingkashmir.com/news/nfsa-and-states-willingness/,1/31/2016 13:25,11,0,0
123573591023105_945975188782937,,Kashmiris arrested,link,http://www.risingkashmir.com/news/kashmiris-arrested/,1/31/2016 13:24,12,0,1
123573591023105_945972738783182,,"J&K being promoted as major MICE, Golf tourism destination",link,http://www.risingkashmir.com/news/jk-being-promoted-as-major-mice-golf-tourism-destination/,1/31/2016 13:18,26,0,2
123573591023105_945792828801173,,Uncertainty prevails over govt formation in JK,link,http://www.risingkashmir.com/news/uncertainty-prevails-over-govt-formation-in-jk/,1/31/2016 6:05,103,0,5
123573591023105_945787332135056,,"PDP meeting ends, no decision on govt formation",link,http://www.risingkashmir.com/news/pdp-meeting-ends-no-decision-on-govt-formation/,1/31/2016 5:44,156,13,13
123573591023105_945780542135735,,Drug peddler arrested in Awantipora,link,http://www.risingkashmir.com/news/drug-peddler-arrested-in-awantipora/,1/31/2016 5:15,67,1,2
123573591023105_945780415469081,,Residential house damaged in fire,link,http://www.risingkashmir.com/news/residential-house-damaged-in-fire/,1/31/2016 5:15,72,1,1
123573591023105_945701932143596,,Dozens of north Kashmir villages cut off due to snowfall,link,http://www.risingkashmir.com/news/dozens-of-north-kashmir-villages-cut-off-due-to-snowfall/,1/31/2016 1:46,83,0,0
123573591023105_945678362145953,,Govt formation not on the agenda of today’s PDP meeting,link,http://www.risingkashmir.com/news/govt-formation-not-on-the-agenda-of-todays-pdp-meeting/,1/31/2016 0:00,94,7,6
123573591023105_945439135503209,Point-Blank,Timeline Photos,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/945439135503209/?type=3,1/30/2016 13:33,208,1,11
123573591023105_945387052175084,,Pathankot attack disturbed Indo-Pak talks: Sharif,link,http://www.risingkashmir.com/news/pathankot-attack-disturbed-indopak-talks-sharif/,1/30/2016 11:54,65,2,1
123573591023105_945386882175101,,3 militants killed in Kupwara encounter,link,http://www.risingkashmir.com/news/3-militants-killed-in-kupwara-encounter/,1/30/2016 11:54,283,12,14
123573591023105_945386718841784,,Substandard drug manages entry into govt supply through flood relief,link,http://www.risingkashmir.com/news/substandard-drug-manages-entry-into-govt-supply-through-flood-relief/,1/30/2016 11:53,19,0,0
123573591023105_945386482175141,,"Student killed, 2 injured in Machil avalanche",link,http://www.risingkashmir.com/news/student-killed-2-injured-in-machil-avalanche/,1/30/2016 11:52,38,0,0
123573591023105_945385718841884,,Ex-Governor Krishna Rao passes away,link,http://www.risingkashmir.com/news/exgovernor-krishna-rao-passes-away/,1/30/2016 11:50,84,1,0
123573591023105_945385518841904,,Kashmiri among 3 ‘ISIS sympathisers’ sent to 10-days NIA custody,link,http://www.risingkashmir.com/news/kashmiri-among-3-isis-sympathisers-sent-to-10days-nia-custody/,1/30/2016 11:49,83,0,2
123573591023105_945385275508595,,"Ganderbal youth innocent, framed by NIA: Family",link,http://www.risingkashmir.com/news/ganderbal-youth-innocent-framed-by-nia-family/,1/30/2016 11:49,52,0,4
123573591023105_945376568842799,,Admin reviews snow clearance preparedness,link,http://www.risingkashmir.com/news/admin-reviews-snow-clearance-preparedness/,1/30/2016 11:33,85,4,0
123573591023105_945372248843231,,JK U-19 football team drub Nagaland by 4-0,link,http://www.risingkashmir.com/news/jk-u19-football-team-drub-nagaland-by-40/,1/30/2016 11:17,142,1,4
123573591023105_945371715509951,,"Kashmir makes strong presence in SATTE, New Delhi",link,http://www.risingkashmir.com/news/kashmir-makes-strong-presence-in-satte-new-delhi/,1/30/2016 11:16,137,1,4
123573591023105_945367362177053,,Police foils Teachers' Forum protest,link,http://www.risingkashmir.com/news/police-foils-teachers-forum-protest/,1/30/2016 11:13,167,14,13
123573591023105_945362652177524,,"Vohra, Azad, Mehbooba, Omar, Farooq, others express grief over Gen Krishna Rao’s demise",link,http://www.risingkashmir.com/news/vohra-azad-mehbooba-omar-farooq-others-express-grief-over-gen-krishna-raos-demise/,1/30/2016 11:04,57,3,0
123573591023105_945358012177988,,Rohith and other Dalits,link,http://www.risingkashmir.com/news/rohith-and-other-dalits/,1/30/2016 10:53,18,0,0
123573591023105_945357388844717,,Lifting ban on Jallikattu is a welcome step,link,http://www.risingkashmir.com/news/lifting-ban-on-jallikattu-is-a-welcome-step/,1/30/2016 10:50,46,2,1
123573591023105_945356778844778,,Will Kashmiryat unite regional parties?,link,http://www.risingkashmir.com/news/will-kashmiryat-unite-regional-parties/,1/30/2016 10:47,80,5,2
123573591023105_945249855522137,,Juvenile detained for burglary attempt in Leh,link,http://www.risingkashmir.com/news/juvenile-detained-for-burglary-attempt-in-leh/,1/30/2016 7:22,65,0,0
123573591023105_945249505522172,,"Police thwart theft, apprehended gang of thieves in Handwara",link,http://www.risingkashmir.com/news/police-thwart-theft-apprehended-gang-of-thieves-in-handwara/,1/30/2016 7:21,66,0,0
123573591023105_945249418855514,,6 gamblers arrested in Islamabad: Police,link,http://www.risingkashmir.com/news/6-gamblers-arrested-in-islamabad-police/,1/30/2016 7:20,86,1,2
123573591023105_945228482190941,,Three including a Kashmiri arrested at New Delhi airport for suspected IS links,link,http://www.risingkashmir.com/news/three-including-a-kashmiri-arrested-at-new-delhi-airport-for-suspected-is-links/,1/30/2016 6:14,195,5,6
123573591023105_945227338857722,,"Avalanche kills student in Machhil, injures 2 others",link,http://www.risingkashmir.com/news/avalanche-kills-student-in-machhil-injures-2-others/,1/30/2016 6:07,57,0,0
123573591023105_945224098858046,,Why doesn’t anybody talk about threats of Sang Parivaar? Rasheed,link,http://www.risingkashmir.com/news/why-doesnt-anybody-talk-about-threats-of-sang-parivaar-rasheed/,1/30/2016 5:54,160,3,10
123573591023105_945212718859184,,DAK warns of Zika virus threat in Kashmir,link,http://www.risingkashmir.com/news/dak-warns-of-zika-virus-threat-in-kashmir/,1/30/2016 5:17,178,9,70
123573591023105_945210538859402,,Former JK Governor KV Krishna Rao is no more,link,http://www.risingkashmir.com/news/former-jk-governor-kv-krishna-rao-is-no-more/,1/30/2016 5:11,141,18,15
123573591023105_945210372192752,,Two cases of H1N1 flu detected in J&K; measures put in place,link,http://www.risingkashmir.com/news/two-cases-of-h1n1-flu-detected-in-jk-measures-put-in-place/,1/30/2016 5:10,169,8,30
123573591023105_945202002193589,"Gunfight between security forces and militants in Dardpora (Lolab) north Kashmir’s Kupwara district on Saturday, 30 January 2016. One militant was killed and operation in the area is still going on. Rising Kashmir/Tajamul Islam",Photos from Rising Kashmir's post,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/945200225527100/?type=3,1/30/2016 4:29,285,0,27
123573591023105_945183868862069,,Dozens of roads in north Kashmir closed due to snowfall,link,http://www.risingkashmir.com/news/dozens-of-roads-in-north-kashmir-closed-due-to-snowfall/,1/30/2016 3:14,103,1,0
123573591023105_945133502200439,,Rahul on two hour long hunger strike in Hyderabad,link,http://www.risingkashmir.com/news/rahul-on-two-hour-long-hunger-strike-in-hyderabad/,1/30/2016 0:38,95,11,1
123573591023105_945132798867176,,Subsidies will not be eliminated but better targeted: Modi,link,http://www.risingkashmir.com/news/subsidies-will-not-be-eliminated-but-better-targeted-modi/,1/30/2016 0:35,66,1,1
123573591023105_944869078893548,,Stalemate continues as PDP wants concrete assurances from BJP,link,http://www.risingkashmir.com/news/stalemate-continues-as-pdp-wants-concrete-assurances-from-bjp/,1/29/2016 13:34,97,1,3
123573591023105_944868745560248,,Let PDP open its cards: BJP,link,http://www.risingkashmir.com/news/let-pdp-open-its-cards-bjp/,1/29/2016 13:32,72,3,2
123573591023105_944868488893607,,Edu deptt in a fix over employee transfers,link,http://www.risingkashmir.com/news/edu-deptt-in-a-fix-over-employee-transfers/,1/29/2016 13:32,99,5,16
123573591023105_944868155560307,,PDD fails to comply with SERC directive to snap unregistered connections,link,http://www.risingkashmir.com/news/pdd-fails-to-comply-with-serc-directive-to-snap-unregistered-connections/,1/29/2016 13:30,54,2,3
123573591023105_944867375560385,,Ensure NFSA implementation from Feb 1: Guv tells CS,link,http://www.risingkashmir.com/news/ensure-nfsa-implementation-from-feb-1-guv-tells-cs/,1/29/2016 13:27,9,0,0
123573591023105_944867122227077,,Vohra reviews preparedness to tackle H1N1 flu,link,http://www.risingkashmir.com/news/vohra-reviews-preparedness-to-tackle-h1n1-flu/,1/29/2016 13:26,73,2,1
123573591023105_944861872227602,,Three pharmaceutical companies in dock for supplying inferior drugs to Valley,link,http://www.risingkashmir.com/news/three-pharmaceutical-companies-in-dock-for-supplying-inferior-drugs-to-valley/,1/29/2016 13:04,100,3,3
123573591023105_944860815561041,,Div Com convenes emergency meeting to review snow clearance preparedness,link,http://www.risingkashmir.com/news/div-com-convenes-emergency-meeting-to-review-snow-clearance-preparedness/,1/29/2016 13:00,91,2,4
123573591023105_944856445561478,,Kashmir fruit growers demand cold stores in mandis,link,http://www.risingkashmir.com/news/kashmir-fruit-growers-demand-cold-stores-in-mandis/,1/29/2016 12:49,30,0,0
123573591023105_944855545561568,,Man impersonating as DSP held in Kishtwar,link,http://www.risingkashmir.com/news/man-impersonating-as-dsp-held-in-kishtwar/,1/29/2016 12:45,49,0,0
123573591023105_944854762228313,,District Pulwama lifts Overall Cycle Polo Championship,link,http://www.risingkashmir.com/news/district-pulwama-lifts-overall-cycle-polo-championship/,1/29/2016 12:43,56,1,1
123573591023105_944821178898338,,Babri Masjid demolition: Chilling reminder of BJP-Cong connivance,link,http://www.risingkashmir.com/news/babri-masjid-demolition-chilling-reminder-of-bjpcong-connivance/,1/29/2016 11:08,84,2,2
123573591023105_944820988898357,,Of Mufti’s principle wish,link,http://www.risingkashmir.com/news/of-muftis-principle-wish/,1/29/2016 11:06,52,4,1
123573591023105_944820805565042,,Strengthening river banks,link,http://www.risingkashmir.com/news/strengthening-river-banks/,1/29/2016 11:06,44,2,0
123573591023105_944819838898472,,Kargil needs air transport,link,http://www.risingkashmir.com/news/kargil-needs-air-transport/,1/29/2016 11:02,105,0,4
123573591023105_944819698898486,,"I am a teacher, let me be",link,http://www.risingkashmir.com/news/i-am-a-teacher-let-me-be/,1/29/2016 11:01,79,1,9
123573591023105_944725635574559,,NGT notice to Defence Min on firing range in J&K,link,http://www.risingkashmir.com/news/ngt-notice-to-defence-min-on-firing-range-in-jk/,1/29/2016 8:31,74,0,2
123573591023105_944720122241777,"Police fired dozens of tear smoke canisters to disperse the protesters who were protesting after the Friday congregation prayers outside Kashmir's main mosque, Jamia Masjid on 29 January 2016. Rising Kashmir/Farooq Javed",Photos from Rising Kashmir's post,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/944719945575128/?type=3,1/29/2016 8:18,618,14,52
123573591023105_944716908908765,"People pray at the shrine of noted Muslim preacher and saint, Sheikh Syed Abdul Qadir Jeelani as the head priest of the shrine (unseen) displays his relics on the Friday following the annual Urs (anniversary) of the saint in Srinagar on 29 January 2016.Rising Kashmir/ Farooq Javed",Photos from Rising Kashmir's post,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/944715658908890/?type=3,1/29/2016 8:07,1685,115,46
123573591023105_944699205577202,,PROTEST (CAMERA FAROOQ SHAH),video,https://youtu.be/1gNucWGeMc8,1/29/2016 7:29,60,2,4
123573591023105_944654348915021,,Upper reaches of Kashmir receive fresh snowfall,link,http://www.risingkashmir.com/news/upper-reaches-of-kashmir-receive-fresh-snowfall/,1/29/2016 6:04,165,2,2
123573591023105_944651708915285,,J-K Vigilance body registers case against SMC officers,link,http://www.risingkashmir.com/news/jk-vigilance-body-registers-case-against-smc-officers/,1/29/2016 5:54,86,3,6
123573591023105_944582962255493,,"Rail Communication agreement between India, Pakistan extended",link,http://www.risingkashmir.com/news/rail-communication-agreement-between-india-pakistan-extended/,1/29/2016 1:33,92,0,4
123573591023105_944558052257984,,Govt formation in JK; Mehbooba wants BJP to agree her demands,link,http://www.risingkashmir.com/news/govt-formation-in-jk-mehbooba-wants-bjp-to-agree-her-demands/,1/29/2016 0:16,320,19,28
123573591023105_944544888925967,,30-foot-long whale washed ashore in Mumbai,link,http://www.risingkashmir.com/news/30footlong-whale-washed-ashore-in-mumbai/,1/28/2016 23:58,64,0,0
123573591023105_944331468947309,Point-Blank,Timeline Photos,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/944331468947309/?type=3,1/28/2016 13:32,146,0,25
123573591023105_944325922281197,,Won’t budge on Agenda of Alliance: BJP tells PDP,link,http://www.risingkashmir.com/news/wont-budge-on-agenda-of-alliance-bjp-tells-pdp/,1/28/2016 13:11,61,3,5
123573591023105_944325195614603,,NFSA implementation likely to get delayed by 2 months,link,http://www.risingkashmir.com/news/nfsa-implementation-likely-to-get-delayed-by-2-months/,1/28/2016 13:08,39,0,2
123573591023105_944324708947985,,GoI announces first 20 smart cities,link,http://www.risingkashmir.com/news/goi-announces-first-20-smart-cities/,1/28/2016 13:07,60,2,5
123573591023105_944324438948012,,"PDP, BJP let down J&K: Omar on smart city omission",link,http://www.risingkashmir.com/news/pdp-bjp-let-down-jk-omar-on-smart-city-omission/,1/28/2016 13:06,196,13,10
123573591023105_944312435615879,,DH Pulwama uses storeroom as IPD ward,link,http://www.risingkashmir.com/news/dh-pulwama-uses-storeroom-as-ipd-ward/,1/28/2016 12:35,48,3,2
123573591023105_944311142282675,,"Teachers, educational institutes not doing their job properly: Geelani",link,http://www.risingkashmir.com/news/teachers-educational-institutes-not-doing-their-job-properly-geelani/,1/28/2016 12:30,500,48,48
123573591023105_944306418949814,,‘Valley produces surplus milk’,link,http://www.risingkashmir.com/news/valley-produces-surplus-milk/,1/28/2016 12:23,192,15,6
123573591023105_944305708949885,,DYSS goes ahead with ‘unapproved’ coaching camp,link,http://www.risingkashmir.com/news/dyss-goes-ahead-with-unapproved-coaching-camp/,1/28/2016 12:20,5,0,0
123573591023105_944303298950126,,Kashmir faces ‘epidemic’ of substance related issues: Psychiatrists,link,http://www.risingkashmir.com/news/kashmir-faces-epidemic-of-substance-related-issues-psychiatrists/,1/28/2016 12:13,115,0,7
123573591023105_944300825617040,,Will Mehbooba carry forward Mufti’s legacy?,link,http://www.risingkashmir.com/news/will-mehbooba-carry-forward-muftis-legacy/,1/28/2016 12:03,74,10,2
123573591023105_944298735617249,,Rumours,link,http://www.risingkashmir.com/news/rumours/,1/28/2016 11:58,27,0,0
123573591023105_944229822290807,,No politics involved in vacating CM’s official residence: PDP,link,http://www.risingkashmir.com/news/no-politics-involved-in-vacating-cms-official-residence-pdp/,1/28/2016 9:39,68,4,0
123573591023105_944094405637682,,Never aspired for Prime Ministership: Pranab Mukherjee,link,http://www.risingkashmir.com/news/never-aspired-for-prime-ministership-pranab-mukherjee/,1/28/2016 6:10,51,0,0
123573591023105_944091885637934,,"Man hurls shoe at Bihar CM Nitish, arrested",link,http://www.risingkashmir.com/news/man-hurls-shoe-at-bihar-cm-nitish-arrested/,1/28/2016 6:02,78,0,5
123573591023105_944084118972044,,Central government announces 20 smart cities,link,http://www.risingkashmir.com/news/central-government-announces-20-smart-cities/,1/28/2016 5:38,164,4,9
123573591023105_944081322305657,,"Mukesh Ambani, Premji, Shanghvi among world’s 50 wealthiest",link,http://www.risingkashmir.com/news/mukesh-ambani-premji-shanghvi-among-worlds-50-wealthiest/,1/28/2016 5:27,112,0,3
123573591023105_944076168972839,,Letter to Anupam Kher,link,http://www.risingkashmir.com/news/letter-to-anupam-kher/,1/28/2016 5:03,204,38,120
123573591023105_944016955645427,,"PM Modi calls for strict action on erring customs, excise officials",link,http://www.risingkashmir.com/news/pm-modi-calls-for-strict-action-on-erring-customs-excise-officials/,1/28/2016 2:43,56,0,1
123573591023105_944015075645615,,Government formation; BJP to wait till Jan 31,link,http://www.risingkashmir.com/news/government-formation-bjp-to-wait-till-jan-31/,1/28/2016 2:32,143,6,9
123573591023105_943989815648141,,"7 policemen die, 6 injured in Maoist attack in Jharkhand",link,http://www.risingkashmir.com/news/7-policemen-die-6-injured-in-maoist-attack-in-jharkhand/,1/28/2016 0:53,140,3,13
123573591023105_943749995672123,Point-Blank,Timeline Photos,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/943749995672123/?type=3,1/27/2016 14:27,120,1,80
123573591023105_943733989007057,,Muftis vacate CM residence,link,http://www.risingkashmir.com/news/muftis-vacate-cm-residence/,1/27/2016 13:43,344,6,53
123573591023105_943733485673774,,Omar dares Mehbooba for fresh polls,link,http://www.risingkashmir.com/news/omar-dares-mehbooba-for-fresh-polls/,1/27/2016 13:42,97,0,1
123573591023105_943733225673800,,Geelani writes to Nawaz against GB’s merger with Pak,link,http://www.risingkashmir.com/news/geelani-writes-to-nawaz-against-gbs-merger-with-pak/,1/27/2016 13:41,127,0,3
123573591023105_943732975673825,,"Shutdown, clashes in Anantnag against militant’s killing",link,http://www.risingkashmir.com/news/shutdown-clashes-in-anantnag-against-militants-killing/,1/27/2016 13:40,110,0,1
123573591023105_943732795673843,,Govt forms district panels to look into flood related complaints,link,http://www.risingkashmir.com/news/govt-forms-district-panels-to-look-into-flood-related-complaints/,1/27/2016 13:39,20,0,0
123573591023105_943732775673845,,Govt forms district panels to look into flood related complaints,link,http://www.risingkashmir.com/news/govt-forms-district-panels-to-look-into-flood-related-complaints/,1/27/2016 13:39,39,3,0
123573591023105_943732529007203,,First ever ‘Essential Drug List’ finalized for JK,link,http://www.risingkashmir.com/news/first-ever-essential-drug-list-finalized-for-jk/,1/27/2016 13:38,99,0,31
123573591023105_943732419007214,,"Identify, preserve relevant orders of Maharaja: SIC to Govt",link,http://www.risingkashmir.com/news/identify-preserve-relevant-orders-of-maharaja-sic-to-govt/,1/27/2016 13:38,34,0,0
123573591023105_943707699009686,,JK Bank lifts All India Super Sports Society Cup,link,http://www.risingkashmir.com/news/jk-bank-lifts-all-india-super-sports-society-cup/,1/27/2016 12:13,105,0,3
123573591023105_943707162343073,,Stray dogs population under control: SMC,link,http://www.risingkashmir.com/news/stray-dogs-population-under-control-smc/,1/27/2016 12:11,173,30,18
123573591023105_943705222343267,,Reverse swing of Indian newspapers,link,http://www.risingkashmir.com/news/reverse-swing-of-indian-newspapers/,1/27/2016 12:06,51,0,0
123573591023105_943702105676912,,Bhattacharjee’s work is a moral chargesheet against army,link,http://www.risingkashmir.com/news/bhattacharjees-work-is-a-moral-chargesheet-against-army/,1/27/2016 11:53,53,0,1
123573591023105_943701839010272,,Rehabilitation of KPs,link,http://www.risingkashmir.com/news/rehabilitation-of-kps/,1/27/2016 11:52,35,2,0
123573591023105_943700252343764,,Scholarship,link,http://www.risingkashmir.com/news/scholarship/,1/27/2016 11:46,34,0,3
123573591023105_943700009010455,,Mufti Sayeed changed the political perception,link,http://www.risingkashmir.com/news/mufti-sayeed-changed-the-political-perception/,1/27/2016 11:46,52,0,1
123573591023105_943699449010511,,Shadow politics should not define a teacher,link,http://www.risingkashmir.com/news/shadow-politics-should-not-define-a-teacher/,1/27/2016 11:44,55,1,0
123573591023105_943698972343892,,Div Com reviews progress of dev works in Valley,link,http://www.risingkashmir.com/news/div-com-reviews-progress-of-dev-works-in-valley/,1/27/2016 11:43,89,0,0
123573591023105_943697702344019,,"17 new IRB battalions for JK, LWE-hit states",link,http://www.risingkashmir.com/news/17-new-irb-battalions-for-jk-lwehit-states/,1/27/2016 11:38,51,2,2
123573591023105_943696722344117,,HC doubts safety of Katra-Banihal rail link,link,http://www.risingkashmir.com/news/hc-doubts-safety-of-katrabanihal-rail-link/,1/27/2016 11:34,178,2,35
123573591023105_943597092354080,,People are loving Governor's rule because govt fails: Omar,link,http://www.risingkashmir.com/news/people-are-loving-governors-rule-because-govt-fails-omar/,1/27/2016 6:57,157,15,3
123573591023105_943595379020918,,Armed MP youth arrested in Pathankot,link,http://www.risingkashmir.com/news/armed-mp-youth-arrested-in-pathankot/,1/27/2016 6:50,82,2,2
123573591023105_943552652358524,,Pak court dismisses plea for voice samples of Mumbai attacks accused,link,http://www.risingkashmir.com/news/pak-court-dismisses-plea-for-voice-samples-of-mumbai-attacks-accused/,1/27/2016 4:42,67,0,0
123573591023105_943547339025722,,Cabinet approves raising of 17 IR Battalions by J&K and LWE States,link,http://www.risingkashmir.com/news/cabinet-approves-raising-of-17-ir-battalions-by-jk-and-lwe-states/,1/27/2016 4:20,118,2,14
123573591023105_943526585694464,,5.4 magnitude quake rocks Kashmir valley,link,http://www.risingkashmir.com/news/54-magnitude-quake-rocks-kashmir-valley/,1/27/2016 3:05,479,44,52
123573591023105_943526215694501,,Light snowfall in higher reaches of Kashmir,link,http://www.risingkashmir.com/news/light-snowfall-in-higher-reaches-of-kashmir/,1/27/2016 3:03,112,0,1
123573591023105_943479079032548,,General Line Teachers Forum appeal to avoid Qayoom Wani’s call,link,http://www.risingkashmir.com/news/general-line-teachers-forum-appeal-to-avoid-qayoom-wanis-call/,1/27/2016 0:44,222,24,50
123573591023105_943252432388546,Point-Blank,Timeline Photos,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/943252432388546/?type=3,1/26/2016 13:54,166,0,9
123573591023105_943252162388573,,Hope JK gets elected govt soon: Vohra,link,http://www.risingkashmir.com/news/hope-jk-gets-elected-govt-soon-vohra/,1/26/2016 13:53,137,5,2
123573591023105_943250582388731,,Strike paralyses life in Kashmir,link,http://www.risingkashmir.com/news/strike-paralyses-life-in-kashmir/,1/26/2016 13:50,173,2,5
123573591023105_943250092388780,,LeT militant killed in Kokernag gunfight,link,http://www.risingkashmir.com/news/let-militant-killed-in-kokernag-gunfight/,1/26/2016 13:49,191,0,6
123573591023105_943249222388867,,"Kashmir receives light rains, snow",link,http://www.risingkashmir.com/news/kashmir-receives-light-rains-snow/,1/26/2016 13:47,267,2,3
123573591023105_943248319055624,,Kupwara Massacre: Victim families recall the horrors of carnage,link,http://www.risingkashmir.com/news/kupwara-massacre-victim-families-recall-the-horrors-of-carnage/,1/26/2016 13:45,159,0,21
123573591023105_943247779055678,,"Mehbooba makes first public appearance after father’s death, attends R-Day function",link,http://www.risingkashmir.com/news/mehbooba-makes-first-public-appearance-after-fathers-death-attends-rday-function/,1/26/2016 13:43,144,0,1
123573591023105_943246319055824,,Pak greets India on R-Day,link,http://www.risingkashmir.com/news/pak-greets-india-on-rday/,1/26/2016 13:42,50,0,2
123573591023105_943239462389843,,R-Day functions held at all distt headquarters in Valley,link,http://www.risingkashmir.com/news/rday-functions-held-at-all-distt-headquarters-in-valley/,1/26/2016 13:29,61,0,0
123573591023105_943234179057038,,Div Com unfurls tricolour at Bakshi Stadium,link,http://www.risingkashmir.com/news/div-com-unfurls-tricolour-at-bakshi-stadium/,1/26/2016 13:09,94,1,0
123573591023105_943223345724788,,"KCSDS, CCS condemn conferring of Padma Vibhushan to Jagmohan",link,http://www.risingkashmir.com/news/kcsds-ccs-condemn-conferring-of-padma-vibhushan-to-jagmohan/,1/26/2016 12:51,76,8,14
123573591023105_943218745725248,,Pandit Migration: A Bloody Game,link,http://www.risingkashmir.com/news/pandit-migration-a-bloody-game/,1/26/2016 12:38,52,0,36
123573591023105_943218409058615,,The life code we need,link,http://www.risingkashmir.com/news/the-life-code-we-need/,1/26/2016 12:37,43,0,0
123573591023105_943218219058634,,ReTs have lost honour and social acceptance,link,http://www.risingkashmir.com/news/rets-have-lost-honour-and-social-acceptance/,1/26/2016 12:36,105,15,12
123573591023105_943217985725324,,Migrants’ flight home,link,http://www.risingkashmir.com/news/migrants-flight-home/,1/26/2016 12:36,23,0,0
123573591023105_943217152392074,,Month of massacres,link,http://www.risingkashmir.com/news/month-of-massacres/,1/26/2016 12:33,53,0,12
123573591023105_943216825725440,,Award,link,http://www.risingkashmir.com/news/award/,1/26/2016 12:33,47,2,2
123573591023105_943216545725468,,Power crisis,link,http://www.risingkashmir.com/news/power-crisis/,1/26/2016 12:32,18,1,0
123573591023105_943216155725507,,Power crisis,link,http://www.risingkashmir.com/news/power-crisis/,1/26/2016 12:31,34,0,0
123573591023105_943215522392237,,JK displays 'Merao Gaon Mera Jahan' theme for R-Day tableaux,link,http://www.risingkashmir.com/news/jk-displays-merao-gaon-mera-jahan-theme-for-rday-tableaux/,1/26/2016 12:29,55,0,4
123573591023105_943213759059080,,"Bandipora remains dotted with unpaved, potholed roads",link,http://www.risingkashmir.com/news/bandipora-remains-dotted-with-unpaved-potholed-roads/,1/26/2016 12:24,85,0,2
123573591023105_943205909059865,,"J&K Bank outplay Deccan Rovers, reach finals of Super Sports Society Cup",link,http://www.risingkashmir.com/news/jk-bank-outplay-deccan-rovers-reach-finals-of-super-sports-society-cup/,1/26/2016 11:59,99,0,1
123573591023105_943080072405782,,"2 consume poison, 1 dies",link,http://www.risingkashmir.com/news/2-consume-poison-1-dies/,1/26/2016 7:01,65,0,1
123573591023105_943079639072492,,"2 die, 1 injured in different road mishaps",link,http://www.risingkashmir.com/news/2-die-1-injured-in-different-road-mishaps/,1/26/2016 6:59,73,0,1
123573591023105_943067685740354,"Funeral procession of Mushtaq Ahmad Haroo at village Pushwara of Anantnag district south Kashmir on Tuesday, 26 January 2016. Mushtaq was killed by security forces during an encounter  in Kokernag  early Tuesday morning.  Rising Kashmir/ Sheikh Mashooq",Photos from Rising Kashmir's post,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/943064535740669/?type=3,1/26/2016 6:31,836,41,142
123573591023105_943040159076440,"Shops and business establishments remained closed while traffic remained off the roads on Republic Day in Kashmir as all major separatist groups had called for a general strike on Tuesday, 26 January 2016. Rising Kashmir/Farooq Javed",Photos from Rising Kashmir's post,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/943039772409812/?type=3,1/26/2016 5:29,330,2,43
